연번,시,구,동,관리번호,지번주소,도로명주소,설치일자,카메라대수,위도,경도,데이터기준일자
2142.0,경기도 성남시,분당구,이매1동,분당이매1-A-61,이매1동 90-1,,2024-10,4.0,37.398504,127.128929,2025-11-12
2143.0,경기도 성남시,분당구,이매1동,분당이매1-A-62,이매1동 121,,2024-10,4.0,37.390824,127.126245,2025-11-12
2144.0,경기도 성남시,분당구,이매1동,분당이매1-A-63,이매1동 104,,2024-10,5.0,37.399313,127.128441,2025-11-12
2145.0,경기도 성남시,분당구,이매1동,분당이매1-A-64,이매1동 129-8 #1,,2024-12,4.0,37.392836,127.124632,2025-11-12
2146.0,경기도 성남시,분당구,이매1동,분당이매1-A-65,이매1동 129-8 #2,,2024-12,4.0,37.391511,127.12342,2025-11-12
2147.0,경기도 성남시,분당구,이매1동,분당이매1-A-66,이매1동 129-8 #3,,2024-12,4.0,37.390611,127.1226,2025-11-12
2148.0,경기도 성남시,분당구,이매1동,분당이매1-D-2,이매동 115-1,,2024-12,5.0,37.394835,127.125528,2025-11-12
2149.0,경기도 성남시,분당구,이매2동,분당이매2-A-1,이매2동 148번지,탄천로 97 (이매동),2010,5.0,37.393075,127.122235,2025-11-12
2150.0,경기도 성남시,분당구,이매2동,분당이매2-A-2,이매2동 144번지,탄천로 95 ,2010,3.0,37.39737,127.122595,2025-11-12
2151.0,경기도 성남시,분당구,이매2동,분당이매2-A-3,이매2동 134번지,판교로 446,2010,4.0,37.40228,127.12272,2025-11-12
2152.0,경기도 성남시,분당구,이매2동,분당이매2-A-4,이매2동 152-7번지,이매로 13,2010,4.0,37.398449,127.122737,2025-11-12
2153.0,경기도 성남시,분당구,이매2동,분당이매2-A-5,이매2동 152-5,,2022-10,4.0,37.398681,127.123028,2025-11-12
2154.0,경기도 성남시,분당구,이매2동,분당이매2-A-6,이매2동 146번지,,2012,5.0,37.39474,127.1235,2025-11-12
2155.0,경기도 성남시,분당구,이매2동,분당이매2-A-7,이매2동 136번지,,2013,3.0,37.401874,127.123413,2025-11-12
2156.0,경기도 성남시,분당구,이매2동,분당이매2-A-8,이매2동 133번지,,2019-12,6.0,37.40109,127.1236,2025-11-12
2157.0,경기도 성남시,분당구,이매2동,분당이매2-A-9,이매2동 131-8번지,,2019-12,4.0,37.40487,127.12353,2025-11-12
2158.0,경기도 성남시,분당구,이매2동,분당이매2-A-10,이매2동 146-1,,2020-07,5.0,37.394753,127.122267,2025-11-12
2159.0,경기도 성남시,분당구,이매2동,분당이매2-A-11,이매2동 150-2,,2020-07,4.0,37.402253,127.119938,2025-11-12
2160.0,경기도 성남시,분당구,이매2동,분당이매2-A-12,이매2동 129-8,,2022-12,4.0,37.39036,127.121783,2025-11-12
2161.0,경기도 성남시,분당구,이매2동,분당이매2-A-13,이매2동 149-2,,2022-12,4.0,37.390788,127.121027,2025-11-12
2162.0,경기도 성남시,분당구,이매2동,분당이매2-A-14,이매동 153-3 ,,2020-07,4.0,37.395209,127.121957,2025-11-12
2163.0,경기도 성남시,분당구,이매2동,분당이매2-A-15,이매2동 129-8,,2020-07,5.0,37.394814,127.125027,2025-11-12
2164.0,경기도 성남시,분당구,이매2동,분당이매2-A-16,이매2동 153-5,,2020-07,5.0,37.394823,127.123987,2025-11-12
2165.0,경기도 성남시,분당구,이매2동,분당이매2-A-17,이매2동 129-11,탄천로 49,2022-12,2.0,37.405352,127.125134,2025-11-12
2166.0,경기도 성남시,분당구,이매2동,분당이매2-A-18,이매2동 152-7,탄천로 1,2022-12,4.0,37.40535,127.124125,2025-11-12
2167.0,경기도 성남시,분당구,이매2동,분당이매2-A-19,이매2동 152-8,,2022-12,8.0,37.40234,127.123846,2025-11-12
2168.0,경기도 성남시,분당구,이매2동,분당이매2-A-20,이매2동 153-2,,2022-12,8.0,37.397436,127.123794,2025-11-12
2169.0,경기도 성남시,분당구,이매2동,분당이매2-A-21,이매2동 130,,2020-12,4.0,37.398537,127.120358,2025-11-12
2170.0,경기도 성남시,분당구,이매2동,분당이매2-A-22,이매2동 153-5,,2020-12,4.0,37.393977,127.123364,2025-11-12
2171.0,경기도 성남시,분당구,이매2동,분당이매2-A-23,이매2동 145,,2020-12,4.0,37.396987,127.123454,2025-11-12
2172.0,경기도 성남시,분당구,이매2동,분당이매2-A-24,이매2동 147,,2020-12,5.0,37.392898,127.1226,2025-11-12
2173.0,경기도 성남시,분당구,이매2동,분당이매2-A-25,이매2동 144번지,,2020-12,3.0,37.39736,127.12284,2025-11-12
2174.0,경기도 성남시,분당구,이매1동,분당이매2-A-26,이매2동 134,,2023-09,4.0,37.399127,127.131348,2025-11-12
2175.0,경기도 성남시,분당구,이매1동,분당이매2-A-27,이매2동 152-4,,2023-09,4.0,37.394421,127.129074,2025-11-12
2176.0,경기도 성남시,분당구,이매1동,분당이매2-A-28,이매2동 139,,2023-09,5.0,37.397591,127.132552,2025-11-12
2177.0,경기도 성남시,분당구,이매1동,분당이매2-A-29,이매2동 152-3,,2023-09,3.0,37.390454,127.1358,2025-11-12
2178.0,경기도 성남시,분당구,이매2동,분당이매2-A-30,이매2동 153-1,,2023-11,3.0,37.395343,127.120301,2025-11-12
2179.0,경기도 성남시,분당구,이매2동,분당이매2-A-31,이매2동 153-1,,2023-11,3.0,37.396628,127.120139,2025-11-12
2180.0,경기도 성남시,분당구,이매2동,분당이매2-A-32,이매2동 153-1,,2023-11,3.0,37.39524,127.120431,2025-11-12
2181.0,경기도 성남시,분당구,이매2동,분당이매2-A-33,이매2동 153-1,,2023-11,3.0,37.397218,127.120389,2025-11-12
2182.0,경기도 성남시,분당구,이매2동,분당이매2-A-34,이매2동 153-1,,2023-11,3.0,37.397303,127.120039,2025-11-12
2183.0,경기도 성남시,분당구,이매2동,분당이매2-A-35,이매2동 153-1,,2023-11,3.0,37.398358,127.119933,2025-11-12
2184.0,경기도 성남시,분당구,이매2동,분당이매2-A-36,이매2동 153-1,,2023-11,3.0,37.395528,127.120267,2025-11-12
2185.0,경기도 성남시,분당구,이매2동,분당이매2-A-37,이매2동 153-1,,2023-11,3.0,37.395586,127.120618,2025-11-12
2186.0,경기도 성남시,분당구,이매2동,분당이매2-A-38,이매2동 152-1,,2023-11,3.0,37.400593,127.11953,2025-11-12
2187.0,경기도 성남시,분당구,이매2동,분당이매2-A-39,이매2동 152-1,,2023-11,4.0,37.401904,127.119363,2025-11-12
2188.0,경기도 성남시,분당구,이매2동,분당이매2-A-40,이매2동 152-1,,2023-11,3.0,37.402463,127.119273,2025-11-12
2189.0,경기도 성남시,분당구,이매2동,분당이매2-A-41,이매2동 152-1,,2023-11,5.0,37.399754,127.120071,2025-11-12
2190.0,경기도 성남시,분당구,이매2동,분당이매2-A-42,이매2동 152-1,,2023-11,3.0,37.401367,127.119876,2025-11-12
2191.0,경기도 성남시,분당구,이매2동,분당이매2-A-43,이매2동 152-1,,2023-11,3.0,37.402651,127.119641,2025-11-12
2192.0,경기도 성남시,분당구,이매2동,분당이매2-A-44,이매2동 152-1,매화로55번길 6-4 (야탑동),2023-11,3.0,37.400124,127.119671,2025-11-12
2193.0,경기도 성남시,분당구,이매2동,분당이매2-A-45,이매2동 152-1,매화로37번길 13-11 (야탑동),2023-11,3.0,37.399412,127.119918,2025-11-12
2194.0,경기도 성남시,분당구,이매2동,분당이매2-E-1,이매2동 124,,2022-12,2.0,37.388303,127.142786,2025-11-12
2195.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-1,야탑1동 394-4번지,,2010,5.0,37.416699,127.126564,2025-11-12
2196.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-2,야탑1동 399-2번지,야탑로111번길 12-14 (야탑동),2010,3.0,37.415417,127.130935,2025-11-12
2197.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-3,야탑1동 340번지,야탑로111번길 12 (야탑동),2010,5.0,37.413987,127.130706,2025-11-12
2198.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-4,야탑1동 381-14번지,,2010,4.0,37.412578,127.133396,2025-11-12
2199.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-5,야탑1동 388-2번지,야탑로75번길 15 (야탑동),2010,3.0,37.411177,127.131613,2025-11-12
2200.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-6,야탑1동 332번지,장미로48번길 14 (야탑동),2012,5.0,37.41462,127.12633,2025-11-12
2201.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-7,야탑1동 337번지,성남대로 920 (야탑동),2013,4.0,37.414653,127.130511,2025-11-12
2202.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-8,야탑1동 385번지,성남대로 919 (야탑동),2013,4.0,37.41179,127.13244,2025-11-12
2203.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-9,야탑1동 368-17번지,양현로 400 (야탑동),2013,5.0,37.410727,127.131213,2025-11-12
2204.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-10,야탑1동 365번지,매화로37번길 5 (야탑동),2013,5.0,37.411864,127.130447,2025-11-12
2205.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-11,야탑1동 355-1번지,장미로108번길 13-1 (야탑동),2013,5.0,37.411289,127.126574,2025-11-12
2206.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-12,야탑1동 342-3번지,,2014,4.0,37.41283,127.126017,2025-11-12
2207.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-13,야탑1동 364-2번지,성남대로925번길 16 (야탑동),2014,5.0,37.411699,127.129273,2025-11-12
2208.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-14,야탑1동 359-5번지,장미로 102 (야탑동),2014,5.0,37.412079,127.128281,2025-11-12
2209.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-15,야탑1동 333번지,야탑로111번길 23 (야탑동),2014,5.0,37.416794,127.124488,2025-11-12
2210.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-16,야탑1동 389번지,,2015,5.0,37.41105,127.13314,2025-11-12
2211.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-17,야탑1동 383-6번지,,2015,4.0,37.41205,127.13281,2025-11-12
2212.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-18,야탑1동 332번지,매화로47번길 7,2017-09,4.0,37.41433,127.12547,2025-11-12
2213.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-19,야탑1동 341번지,장미로100번길 15-30,2017-12,3.0,37.41239,127.12698,2025-11-12
2214.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-20,야탑1동 378-1번지,장미로92번길 9,2017-12,4.0,37.41357,127.13205,2025-11-12
2215.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-21,야탑1동 372-15번지,성남대로 920,2018-07,4.0,37.41161,127.1312,2025-11-12
2216.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-22,야탑1동 485-17번지,성남대로 919  ,2018-07,4.0,37.41386,127.12232,2025-11-12
2217.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-23,야탑1동 336번지,,2018-07,6.0,37.41675,127.13112,2025-11-12
2218.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-24,야탑1동 383-11,야탑로81번길 10,2021-06,5.0,37.411874,127.13334,2025-11-12
2219.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-25,야탑1동 380-1,,2021-06,5.0,37.41303,127.132366,2025-11-12
2220.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-26,야탑1동 375-10,,2021-12,4.0,37.41294,127.13095,2025-11-12
2221.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-27,야탑1동 364-2번지 1번출구,,2021-12,6.0,37.41218,127.12901,2025-11-12
2222.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-28,야탑1동 359-5번지 3번출구,,2021-12,5.0,37.41129,127.12847,2025-11-12
2223.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-29,야탑1동 358-1,,2022-04,3.0,37.411635,127.128464,2025-11-12
2224.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-30,야탑1동 488-1,,2022-08,5.0,37.409975,127.128532,2025-11-12
2225.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-31,야탑1동 485-11,,2022-10,5.0,37.413266,127.121193,2025-11-12
2226.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-32,야탑1동 485-17,,2022-10,5.0,37.413364,127.122309,2025-11-12
2227.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-33,야탑1동 394-7,,2022-10,3.0,37.414065,127.123852,2025-11-12
2228.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-34,야탑1동 394-6,야탑로 102,2022-10,5.0,37.414265,127.12821,2025-11-12
2229.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-35,야탑1동 359-5,양현로 312,2023-09,4.0,37.411277,127.127872,2025-11-12
2230.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-36,야탑1동 376-3,,2023-09,4.0,37.41329,127.130478,2025-11-12
2231.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-37,야탑1동 375-4,,2023-09,3.0,37.412285,127.131151,2025-11-12
2232.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-38,야탑1동 378-9,,2023-09,4.0,37.413355,127.132773,2025-11-12
2233.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-39,야탑1동 341,,2023-09,5.0,37.413716,127.128485,2025-11-12
2234.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-40,야탑1동 514-3,,2023-08,4.0,37.409721,127.130387,2025-11-12
2235.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-41,야탑동 348,,2024-10,4.0,37.411451,127.124112,2025-11-12
2236.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-42,야탑동 359-1,,2024-10,5.0,37.411849,127.127791,2025-11-12
2237.0,경기도 성남시,분당구,야탑1동,분당야탑1-A-43,야탑1동 488-1,,2024-10,5.0,37.413905,127.128925,2025-11-12
2238.0,경기도 성남시,분당구,야탑2동,분당야탑2-A-1,야탑2동 521번지,야탑로 96-7 (야탑동),2010,5.0,37.408208,127.136286,2025-11-12
2239.0,경기도 성남시,분당구,야탑2동,분당야탑2-A-2,야탑2동 534번지,양현로 262 (야탑동),2010,5.0,37.406448,127.123242,2025-11-12
2240.0,경기도 성남시,분당구,야탑2동,분당야탑2-A-3,야탑2동 529번지,"야탑로 20 (야탑동, 탑마을선경아파트)",2010,5.0,37.407227,127.127012,2025-11-12
2241.0,경기도 성남시,분당구,야탑2동,분당야탑2-A-4,야탑2동 524번지,,2010,4.0,37.40777,127.13078,2025-11-12
2242.0,경기도 성남시,분당구,야탑2동,분당야탑2-A-5,야탑2동 509번지,,2010,3.0,37.407871,127.126927,2025-11-12
2243.0,경기도 성남시,분당구,야탑2동,분당야탑2-A-6,야탑2동 516번지,"야탑로 20 (야탑동, 탑마을선경아파트)",2012,4.0,37.40949,127.13101,2025-11-12
2244.0,경기도 성남시,분당구,야탑2동,분당야탑2-A-7,야탑2동 515번지,,2013,3.0,37.409183,127.129452,2025-11-12
2245.0,경기도 성남시,분당구,야탑2동,분당야탑2-A-8,야탑2동 531번지,,2013,4.0,37.407234,127.125498,2025-11-12
2246.0,경기도 성남시,분당구,야탑2동,분당야탑2-A-9,야탑2동 536번지,,2014,4.0,37.407051,127.123485,2025-11-12
2247.0,경기도 성남시,분당구,야탑2동,분당야탑2-A-10,야탑2동 538번지,,2015,3.0,37.40708,127.12104,2025-11-12
2248.0,경기도 성남시,분당구,야탑2동,분당야탑2-A-11,야탑2동 540-4번지,야탑로 162,2015,2.0,37.408187,127.128737,2025-11-12
2249.0,경기도 성남시,분당구,야탑2동,분당야탑2-A-12,야탑2동 536번지,,2022-12,3.0,37.407085,127.123228,2025-11-12
2250.0,경기도 성남시,분당구,야탑2동,분당야탑2-A-13,야탑2동 554-2번지,,2017-12,4.0,37.40775,127.12873,2025-11-12
2251.0,경기도 성남시,분당구,야탑2동,분당야탑2-A-14,야탑2동 485-15,,2022-12,4.0,37.409353,127.124407,2025-11-12
2252.0,경기도 성남시,분당구,야탑2동,분당야탑2-A-15,야탑2동 485-13,야탑9교 밑,2022-12,4.0,37.409112,127.123412,2025-11-12
2253.0,경기도 성남시,분당구,야탑2동,분당야탑2-A-16,야탑2동 546-1,,2020-12,4.0,37.406299,127.12901,2025-11-12
2254.0,경기도 성남시,분당구,야탑2동,분당야탑2-A-17,야탑2동 519,,2021-06,4.0,37.409551,127.135823,2025-11-12
2255.0,경기도 성남시,분당구,야탑2동,분당야탑2-A-18,야탑2동 533-1,,2023-09,4.0,37.405582,127.121559,2025-11-12
2256.0,경기도 성남시,분당구,야탑2동,분당야탑2-A-19,야탑2동 550-2,야탑로 76,2021-12,4.0,37.4059,127.12992,2025-11-12
2257.0,경기도 성남시,분당구,야탑2동,분당야탑2-A-20,야탑2동 541,,2021-12,3.0,37.40916,127.13082,2025-11-12
2258.0,경기도 성남시,분당구,야탑2동,분당야탑2-A-21,야탑2동 554-1,,2022-08,4.0,37.407798,127.128263,2025-11-12
2259.0,경기도 성남시,분당구,야탑2동,분당야탑2-A-22,야탑2동 485-12,,2023-09,5.0,37.409344,127.123043,2025-11-12
2260.0,경기도 성남시,분당구,야탑2동,분당야탑2-A-23,야탑2동 521,,2023-11,4.0,37.408099,127.136553,2025-11-12
2261.0,경기도 성남시,분당구,야탑2동,분당야탑2-A-24,야탑2동 527-6,,2023-11,4.0,37.406124,127.130887,2025-11-12
2262.0,경기도 성남시,분당구,야탑2동,분당야탑2-A-25,야탑2동 505,,2023-11,5.0,37.40978,127.127105,2025-11-12
2263.0,경기도 성남시,분당구,야탑2동,분당야탑2-A-26,야탑2동 485-2,돌마로 866 (야탑동),2023-11,3.0,37.405909,127.119194,2025-11-12
2264.0,경기도 성남시,분당구,야탑2동,분당야탑2-A-27,야탑2동 485-2,장미로148번길 5 (야탑동),2023-11,3.0,37.407013,127.119145,2025-11-12
2265.0,경기도 성남시,분당구,야탑2동,분당야탑2-A-28,야탑2동 485-2,판교로572번길 9 (야탑동),2023-11,3.0,37.407842,127.119101,2025-11-12
2266.0,경기도 성남시,분당구,야탑2동,분당야탑2-A-29,야탑2동 534,,2024-10,5.0,37.405894,127.123682,2025-11-12
2267.0,경기도 성남시,분당구,야탑2동,분당야탑2-A-30,야탑2동 547-1,매화로48번길 17-4 (야탑동),2024-10,4.0,37.407535,127.126996,2025-11-12
2268.0,경기도 성남시,분당구,야탑2동,분당야탑2-D-2,야탑2동 533-8,판교로 647 (야탑동),2024-10,3.0,37.405556,127.12252,2025-11-12
2269.0,경기도 성남시,분당구,야탑3동,분당야탑3-A-1,야탑3동 172번지,벌말로 68 (야탑동),2010,4.0,37.409109,127.143581,2025-11-12
2270.0,경기도 성남시,분당구,야탑3동,분당야탑3-A-2,야탑3동 277-9번지,새나리로6번길 15 (야탑동),2010,5.0,37.412417,127.137254,2025-11-12
2271.0,경기도 성남시,분당구,야탑3동,분당야탑3-A-3,야탑3동 493-8번지,판교로743번길 6 (야탑동),2010,4.0,37.40723,127.137635,2025-11-12
2272.0,경기도 성남시,분당구,야탑3동,분당야탑3-A-4,야탑3동 271번지,,2010,4.0,37.41069,127.141342,2025-11-12
